site_year,Rotation,site,Year,common_name,sci_name,disturbance_site,region,NSRNAME,NSRCODE
588_2013,Rotation 1,588,2013,Bristly Bentleaf Moss,Campylophyllum hispidulum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Brachythecium,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Dicranum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Woodsy Thyme-moss,Plagiomnium cuspidatum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Creeping Feather-Moss,Amblystegium serpens,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Lesser Tamarisk-moss,Thuidium recognitum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Pylaisia,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Wooly Feather-moss,Tomentypnum nitens,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Bog Bead Moss,Aulacomnium palustre,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Marsh Thyme-moss,Plagiomnium ellipticum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Lesser Crestwort,Lophocolea minor,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Meadow Hypnum Moss,Hypnum pratense,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Broom Moss,Dicranum polysetum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Brachythecium campestre,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Brachythecium salebrosum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Fuscous Moss,Dicranum fragilifolium,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Cushion Moss,Dicranum flagellare,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Variable-leaved Crestwort,Lophocolea heterophylla,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Cephalozia,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Bryum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Red-mouthed Leafy Moss,Mnium spinulosum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Plagiochila porelloides,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Chiloscyphus,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Red Leaf Moss,Blepharostoma trichophyllum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Horned Flapwort,Lophozia longidens,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Brachythecium albicans,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Cushion Moss,Climacium dendroides,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Campylium,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Creeping Fingerwort,Lepidozia reptans,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Orthotrichum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Central Mixedwood,CM
588_2013,Rotation 1,588,2013,VNA,Ptychostomum pseudotriquetrum,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Brachythecium,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Woodsy Thyme-moss,Plagiomnium cuspidatum,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Many-flowered Leskea,Pylaisia polyantha,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Creeping Feather-Moss,Amblystegium serpens,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Brachythecium salebrosum,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Bryum argenteum,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Purple Moss,Ceratodon purpureus,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Bryum,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Bonfire Moss,Funaria hygrometrica,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Golden Thread-moss,Leptobryum pyriforme,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Ptychostomum creberrimum,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Bog Bead Moss,Aulacomnium palustre,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,Knieff's Hook-moss,Drepanocladus aduncus,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Drepanocladus aduncus var. kneiffii,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Ptychostomum pseudotriquetrum,NA,B,Central Mixedwood,CM
589_2013,Rotation 1,589,2013,VNA,Drepanocladus aduncus var. polycarpus,NA,B,Central Mixedwood,CM
593_2013,Rotation 1,593,2013,Common Hair-cap,Pohlia nutans,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Bog Bead Moss,Aulacomnium palustre,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Girgensohn's moss,Sphagnum fuscum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Bog Pouchwort,Calypogeia sphagnicola,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,VNA,Cephaloziella rubella,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Forcipated Pincerwort,Cephalozia connivens,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Anomalous Flapwort,Mylia anomala,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Strict Haircap,Polytrichum strictum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,VNA,Sciuro-hypnum starkei,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Bristly Bentleaf Moss,Campylophyllum hispidulum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Many-flowered Leskea,Pylaisia polyantha,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Ciliated Fringewort,Ptilidium ciliare,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Broom Moss,Dicranum polysetum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Wavy Dicranum,Dicranum scoparium,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Purple Moss,Ceratodon purpureus,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Juniper Haircap Moss,Polytrichum juniperinum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,VNA,Brachythecium campestre,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Awned Haircap Moss,Polytrichum piliferum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Wooly Feather-moss,Tomentypnum nitens,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Creeping Fingerwort,Lepidozia reptans,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,VNA,Brachythecium,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Cord Moss,Eurhynchiastrum pulchellum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Tumid Notchwort,Lophozia ventricosa,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Stair-step Moss,Hylocomium splendens,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Marsh Thyme-moss,Plagiomnium ellipticum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Blandow's Helodium Moss,Helodium blandowii,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Warnstorf's Bog-moss,Sphagnum warnstorfii,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,VNA,Orthotrichum speciosum,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Juniper Polytrichum Moss,Polytrichum commune,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Wide-tongued Peat Moss,Sphagnum riparium,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Lower Boreal Highlands,LBH
593_2013,Rotation 1,593,2013,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Brachythecium,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Creeping Feather-Moss,Amblystegium serpens,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Common Hair-cap,Pohlia nutans,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Bog Bead Moss,Aulacomnium palustre,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Bryaceae,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Brachytheciaceae,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Woodsy Thyme-moss,Plagiomnium cuspidatum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Bristly Bentleaf Moss,Campylophyllum hispidulum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Stair-step Moss,Hylocomium splendens,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Broom Moss,Dicranum polysetum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Girgensohn's moss,Sphagnum fuscum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Tumid Notchwort,Lophozia ventricosa,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Cephaloziella,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Anomalous Flapwort,Mylia anomala,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Strict Haircap,Polytrichum strictum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Bog Pouchwort,Calypogeia sphagnicola,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Creeping Fingerwort,Lepidozia reptans,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Red Leaf Moss,Blepharostoma trichophyllum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Variable-leaved Crestwort,Lophocolea heterophylla,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Hispid Campylium Moss,Campylium stellatum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Ptychostomum pseudotriquetrum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Peat Moss,Sphagnum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Marsh Thyme-moss,Plagiomnium ellipticum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Calliergon,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Plagiomnium,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Squarrose Peat Moss,Sphagnum russowii,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Calypogeja,Calypogeia,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Slender Leafy Moss,Rhizomnium gracile,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Lindberg's Plain-moss,Hypnum lindbergii,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Knieff's Hook-moss,Drepanocladus aduncus,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Wooly Feather-moss,Tomentypnum nitens,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Autumn Flatwort,Jamesoniella autumnalis,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Campylophyllum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Meadow Hypnum Moss,Hypnum pratense,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Liverwort,Plagiochila asplenioides,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Varnished Hook-moss,Hamatocaulis vernicosus,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Juniper Haircap Moss,Polytrichum juniperinum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Cephaloziella rubella,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Cephalozia,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,VNA,Polytrichum,NA,B,Lower Boreal Highlands,LBH
594_2013,Rotation 1,594,2013,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Lower Boreal Highlands,LBH
595_2013,Rotation 1,595,2013,Drummond's Leafy Moss,Plagiomnium drummondii,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Common Hair-cap,Pohlia nutans,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Wavy Heron's-bill Moss,Dicranum undulatum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Bristly Bentleaf Moss,Campylophyllum hispidulum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Broom Moss,Dicranum polysetum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Brachythecium,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Mountain Spur-moss,Oncophorus wahlenbergii,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Woodsy Thyme-moss,Plagiomnium cuspidatum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Red-stemmed Feather-moss,Pleurozium schreberi,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Autumn Flatwort,Jamesoniella autumnalis,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Sickle-leaved Hook-moss,Sanionia uncinata,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Dicranum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Greenland curved-tail moss,Dicranum fuscescens,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Mniaceae,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Many-flowered Leskea,Pylaisia polyantha,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Stair-step Moss,Hylocomium splendens,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Knight's Plume Moss,Ptilidium pulcherrimum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Cord Moss,Eurhynchiastrum pulchellum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Campylium,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Mnium,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Orthotrichum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Creeping Feather-Moss,Amblystegium serpens,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Cushion Moss,Dicranum flagellare,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Variable-leaved Crestwort,Lophocolea heterophylla,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Glaucous-headed Earwort,Scapania glaucocephala,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Bog Bead Moss,Aulacomnium palustre,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Tinyleaf Small Plume Moss,Haplocladium microphyllum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Purple Moss,Ceratodon purpureus,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Ptychostomum pseudotriquetrum,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Philonotis fontana,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Calliergon,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Slender Leafy Moss,Rhizomnium gracile,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,Aspen Stocking Moss,Ptilium crista-castrensis,SEIS,B,Central Mixedwood,CM
595_2013,Rotation 1,595,2013,VNA,Bryum,SEIS,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Common Hair-cap,Pohlia nutans,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Richardson's Water-moss,Calliergon richardsonii,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Golden Thread-moss,Leptobryum pyriforme,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Marsh Thyme-moss,Plagiomnium ellipticum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Creeping Feather-Moss,Amblystegium serpens,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Narrow-leaved Splachnum,Tetraphis pellucida,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,VNA,Brachythecium,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Purple Moss,Ceratodon purpureus,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Umbrella Liverwort,Marchantia polymorpha,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Cord Moss,Eurhynchiastrum pulchellum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Bog Germanderwort,Riccardia latifrons,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,VNA,Bryum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,VNA,Ptychostomum pseudotriquetrum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Creeping Fingerwort,Lepidozia reptans,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Autumn Flatwort,Jamesoniella autumnalis,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Woodsy Thyme-moss,Plagiomnium cuspidatum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Red-mouthed Leafy Moss,Mnium spinulosum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Many-flowered Leskea,Pylaisia polyantha,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Cushion Moss,Dicranum flagellare,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Fuscous Moss,Dicranum fragilifolium,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Flat Stump Moss,Herzogiella turfacea,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Variable-leaved Crestwort,Lophocolea heterophylla,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Lesser Tamarisk-moss,Thuidium recognitum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Red Leaf Moss,Blepharostoma trichophyllum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Large Cut Notchwort,Tritomaria exsectiformis,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Mountain Spur-moss,Oncophorus wahlenbergii,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Broom Moss,Dicranum polysetum,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Ciliated Fringewort,Ptilidium ciliare,NA,B,Central Mixedwood,CM
619_2013,Rotation 1,619,2013,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Creeping Feather-Moss,Amblystegium serpens,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Bristly Bentleaf Moss,Campylophyllum hispidulum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Many-flowered Leskea,Pylaisia polyantha,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,VNA,Brachythecium,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Greenland curved-tail moss,Dicranum fuscescens,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Woodsy Thyme-moss,Plagiomnium cuspidatum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Mountain Spur-moss,Oncophorus wahlenbergii,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Cord Moss,Eurhynchiastrum pulchellum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,VNA,Bryum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Drummond's Leafy Moss,Plagiomnium drummondii,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Broom Moss,Dicranum polysetum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Marsh Thyme-moss,Plagiomnium ellipticum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Lesser Tamarisk-moss,Thuidium recognitum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,VNA,Polytrichum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Central Mixedwood,CM
620_2013,Rotation 1,620,2013,Cushion Moss,Dicranum flagellare,NA,B,Central Mixedwood,CM
621_2013,Rotation 1,621,2013,Many-flowered Leskea,Pylaisia polyantha,TRAIL,B,Central Mixedwood,CM
621_2013,Rotation 1,621,2013,Stair-step Moss,Hylocomium splendens,TRAIL,B,Central Mixedwood,CM
621_2013,Rotation 1,621,2013,Ciliated Fringewort,Ptilidium ciliare,TRAIL,B,Central Mixedwood,CM
621_2013,Rotation 1,621,2013,VNA,Brachythecium,TRAIL,B,Central Mixedwood,CM
621_2013,Rotation 1,621,2013,Cord Moss,Eurhynchiastrum pulchellum,TRAIL,B,Central Mixedwood,CM
